DEPTH_MD,RHOB,GR,NPHI,PEF,DTC,cluster,lithology
1719.8,2.0630748272,48.397323608,0.4946184456,2.6558046341,140.55873108,0.0,Soft shale
1719.9520000000002,2.0145292282,52.945129395,0.4973226488,2.6332523823,140.57963562,0.0,Soft shale
1720.104,1.9970679283,53.551433563,0.4899950325,2.5800511837,140.60055542,0.0,Soft shale
1720.256,1.9902709723,53.836360931,0.4839684963000001,2.5235300064,140.4228363,0.0,Soft shale
1720.408,1.9844276905,55.09979248,0.4880048037,2.497325182,140.36416626,0.0,Soft shale
1720.56,1.9794832468,55.034053802,0.4956201017,2.5263695717,140.35806274,0.0,Soft shale
1720.7120000000002,1.9721876383,52.509475708,0.4962386191,2.5703053474,140.35919189,0.0,Soft shale
1720.864,1.9636819363,51.627792358,0.4996506572,2.6130571365,140.44667053,0.0,Soft shale
1721.016,1.9582980871,57.008857727,0.5150753856,2.604108572,140.30992126,0.0,Soft shale
1721.168,1.9618051052,65.32585144,0.5326319933,2.5322425365,140.331604,0.0,Soft shale
1721.32,1.9738659859,70.132545471,0.5303522347999999,2.4696764946000003,140.35824585,0.0,Soft shale
1721.4720000000002,1.9823124409,70.433631897,0.5107055306,2.4289057255,140.19551086,0.0,Soft shale
1721.624,1.9802125692,66.88908386199999,0.4969050586,2.4314305782,140.29261780000002,0.0,Soft shale
1721.776,1.9712128639,63.990760803,0.4853546321,2.4330668449,140.2774353,0.0,Soft shale
1721.928,1.9607291222,60.907096863,0.4629303813,2.4241797924,140.28596497,0.0,Soft shale
1722.08,1.9487205744,59.845878601,0.4459403157,2.4392700195,140.34880066,0.0,Soft shale
1722.2320000000002,1.9369409084,58.79196167,0.4515702128,2.4754295349,140.35845947,0.0,Soft shale
1722.384,1.9343818426,55.605705261,0.4717563093,2.5085525513,140.85797119,0.0,Soft shale
1722.536,1.9423903227,53.17597579999999,0.4801003039,2.5010070801,141.15649414,0.0,Soft shale
1722.688,1.9515501261,57.477771759,0.4717306495,2.4953784943,141.43936157,0.0,Soft shale
1722.84,1.9520959854,61.040519714,0.4711810946,2.5560851097,141.79804993,0.0,Soft shale
1722.9920000000004,1.9494123459,63.500720978,0.4934203029,2.6236441135,142.15493774,0.0,Soft shale
1723.144,1.9448645115,61.974414825,0.526412487,2.6470224857,142.59254456,0.0,Soft shale
1723.296,1.9443639517,60.958538055,0.5455238819,2.6168203354,142.82670593,0.0,Soft shale
1723.448,1.9506376982,63.193649292,0.5501508713000001,2.6061694622,142.86862183,0.0,Soft shale
1723.6,1.9615986347,63.064731598,0.5337890983,2.6480939388,142.22409058,0.0,Soft shale
1723.7520000000004,1.9716018438,61.55463028,0.5116301179,2.6937465668,140.87968445,0.0,Soft shale
1723.904,1.9753711224,58.202159882,0.4979853928,2.7154407501,139.64488219999998,0.0,Soft shale
1724.056,1.9749540091,60.097663879,0.4947632849,2.6673312187,139.05351257,0.0,Soft shale
1724.208,1.9653794765,61.959999084,0.4901075661,2.5814676285,139.00628662,0.0,Soft shale
1724.36,1.9447380304,60.504108429,0.4810875058,2.5369606018,139.67822266,0.0,Soft shale
1724.5120000000004,1.9229633808,59.133029938,0.4948108792,2.5227425098,139.53257751,0.0,Soft shale
1724.664,1.9120650291,59.111034393,0.5276851654,2.4771556854,139.36291504,0.0,Soft shale
1724.816,1.917159915,60.319229126,0.5488608479,2.3711826801,140.10372925,0.0,Soft shale
1724.9679999999996,1.9350292683,54.698249817,0.533952415,2.2535555363,140.32620239,0.0,Soft shale
1725.12,1.9558724165,52.404243469,0.5279724598,2.2286343575,140.78329468,0.0,Soft shale
1725.2720000000004,1.9674637318,52.734344482,0.5419534445,2.293900013,140.76876831,0.0,Soft shale
1725.424,1.964381814,57.601158142,0.5431178212,2.3987383842,140.60142517,0.0,Soft shale
1725.576,1.9563243389,61.37027359,0.5178214908,2.5397713184,140.602005,0.0,Soft shale
1725.7279999999996,1.9483850002,62.697467804,0.4908620715,2.6687819958000003,141.35467529,0.0,Soft shale
1725.88,1.942032218,63.038497925,0.509016633,2.7962186337,142.01776123,0.0,Soft shale
1726.0320000000004,1.9414625168,59.870315552,0.5126624703,2.8475785255,141.32969666,0.0,Soft shale
1726.184,1.9476498365,57.824554443,0.497839123,2.8196678162,140.83648682,0.0,Soft shale
1726.336,1.9598155022,57.240726471,0.481406033,2.7177965641000004,140.61701965,0.0,Soft shale
1726.4879999999996,1.9662905931,57.946762085,0.5149188638000001,2.6272270679,141.21907043,0.0,Soft shale
1726.64,1.9684000015,57.695903778,0.5228574872,2.613314867,142.11268616,0.0,Soft shale
1726.792,1.9675269127,57.196430206,0.4876874387,2.6532330513,142.31509399,0.0,Soft shale
1726.944,1.9665665627,58.864204407,0.4369338155,2.6784000397,142.56130981,0.0,Soft shale
1727.096,1.9684303999,62.587207794,0.4451232553,2.6329591274,143.25769043,0.0,Soft shale
1727.2479999999996,1.9696247578,61.892471313,0.4773607254,2.5621783733,143.43519592,0.0,Soft shale
1727.4,1.9695293903,59.91444397,0.4916405082,2.5351326466,143.99150085,0.0,Soft shale
1727.552,1.9659384489,55.955833435,0.4873148203,2.5480489731,144.55865479,0.0,Soft shale
1727.704,1.9641396999,58.893314362,0.4783697426,2.5855989456,143.94113159,0.0,Soft shale
1727.856,1.9673722982,61.773807526000006,0.4829370379,2.6062262058,143.67445374,0.0,Soft shale
1728.0079999999996,1.9727210999,65.491996765,0.4714943469,2.5849401951,143.53706359999995,0.0,Soft shale
1728.16,1.9738526344,65.71257019,0.4729481041,2.5456197262,141.92990112,0.0,Soft shale
1728.312,1.9667841196,61.101406097,0.4864916801,2.5788342953,141.66021729,0.0,Soft shale
1728.464,1.955704689,61.263156891,0.5157834888,2.6837410927,141.86921692,0.0,Soft shale
1728.616,1.942949295,59.129878998,0.5178054571,2.7541599274,140.83546448,0.0,Soft shale
1728.7679999999998,1.9324219227,59.962295532,0.4965954125,2.7884643077999995,140.66114807,0.0,Soft shale
1728.92,1.9298974276,59.659999847,0.5190628171,2.7523095608,140.88737488,0.0,Soft shale
1729.072,1.9314962626,60.452758789,0.5769976377,2.7589643002,140.70191956,0.0,Soft shale
1729.224,1.9258042574,63.04460907,0.6095697284,2.8775322437,140.94056702,0.0,Soft shale
1729.376,1.9111294746,61.147453308,0.6153920293,3.1232819557,140.99290466,0.0,Soft shale
1729.5279999999998,1.9024502039,59.203697205,0.5886098742,3.3992030621,140.84086609,0.0,Soft shale
1729.68,1.9064427614,58.370571136,0.5873286724,3.5071020126,141.44757080000005,0.0,Soft shale
1729.832,1.9168696404,57.662353516,0.57455796,3.5190913677,142.91738892,0.0,Soft shale
1729.984,1.9353638887,57.93429184,0.5600154996,3.4255456924,144.10079956,0.0,Soft shale
1730.136,1.9541521072,56.779605865,0.5311436057,3.2382695675,144.88069153,0.0,Soft shale
1730.2879999999998,1.9689685106,58.899616241,0.4879250526,3.0398573875,144.78816223,0.0,Soft shale
1730.44,1.9806718826,63.988182068,0.4749407768,3.0225577354000004,144.08598328,0.0,Soft shale
1730.592,1.9835386276,67.080223083,0.5109021664,3.1717391014,143.81770325,0.0,Soft shale
1730.744,1.9760676622,67.00945282,0.5401320457,3.3231842518,144.01713562,0.0,Soft shale
1730.896,1.9697438478,64.974609375,0.5450500846,3.3238062859,143.85224915,0.0,Soft shale
1731.0479999999998,1.9742920399,68.95503234899999,0.5160865784,3.3147668839,143.83938599,0.0,Soft shale
1731.2,1.987958312,68.595756531,0.503057301,3.2655014992,143.28605652,0.0,Soft shale
1731.352,1.9997698069,67.192115784,0.4982871115,3.246024847,142.43565369,0.0,Soft shale
1731.504,2.0046000481,61.444355011000006,0.5085681677,3.2344810963,141.88987732,0.0,Soft shale
1731.656,2.0037698746,67.73349762,0.501288116,3.1996400356,141.05073547,0.0,Soft shale
1731.808,2.0009763241,68.71372985800001,0.4892726541,3.0940430164,140.15800476,0.0,Soft shale
1731.96,2.0016007423,70.782814026,0.4652011395,2.989228487,139.38955688,0.0,Soft shale
1732.112,2.007938385,62.701843262,0.4512408972,3.0396747589,138.54978943,0.0,Soft shale
1732.264,2.0127131939,57.160072327,0.4693742692,3.1772885323000004,138.40582275,0.0,Soft shale
1732.4160000000004,2.0140099525,53.778999329,0.5184321404,3.1063661575,137.21319580000002,0.0,Soft shale
1732.568,2.015447855,53.236503601,0.5299996138,2.87378335,135.76261902,0.0,Soft shale
1732.72,2.0197913647,55.885562897,0.5039509535,2.7501652241000003,135.46615601,0.0,Soft shale
1732.872,2.0318562984,54.391494751,0.4761571884,2.7802679539,134.92868042,0.0,Soft shale
1733.024,2.0460329056,50.002277374,0.5133645535,2.9831676483,133.48860168,0.0,Soft shale
1733.1760000000004,2.0793588161,45.546272278,0.5280707479,3.7059195042,126.10726929,0.0,Soft shale
1733.328,2.1456956863,42.247432709,0.5219837427,4.9068984985,116.97812653,0.0,Soft shale
1733.48,2.2055187225,43.511714935,0.5026991963,5.1672763824,116.27072906,0.0,Soft shale
1733.632,2.1759178638,44.053153992,0.5229915977,4.6504545212,121.25999451,0.0,Soft shale
1733.784,2.0520703793,49.079994202,0.5286820531,4.3280396461000015,129.80171204,0.0,Soft shale
1733.936,1.9278557301,56.132389069,0.5198912024,4.2172665596,140.92097473,0.0,Soft shale
1734.088,1.8483675718,66.112922668,0.498080492,4.126789093,146.14996338,0.0,Soft shale
1734.24,1.8362034559,68.807884216,0.4777881801,3.8168232441,146.14006042,0.0,Soft shale
1734.392,1.8746851683,70.433868408,0.4619095027,3.5121977329000003,145.63148499,0.0,Soft shale
1734.544,1.933195591,68.431846619,0.4610678554,3.1683804989,145.06355286,0.0,Soft shale
1734.696,1.9786580801,72.411155701,0.4659967124,2.800647974,142.79873657,0.0,Soft shale
1734.848,2.0000874996,73.157905579,0.4699377716,2.5926048756,141.99691772,0.0,Soft shale
1735.0,2.0112164021,70.675880432,0.4800682664,2.5629301071,144.22689819,0.0,Soft shale
1735.152,2.0105891228,66.627624512,0.5050022602,2.683971405,144.92132568,0.0,Soft shale
1735.304,2.0044100285,65.296600342,0.5092644691,2.8118462563,145.26579285,0.0,Soft shale
1735.456,1.9978324175,70.93318176300001,0.4827590585,2.8529953957,145.12324524,0.0,Soft shale
1735.608,1.9982362986,71.118766785,0.4604636431,2.8110637665,144.47869873,0.0,Soft shale
1735.76,2.0042405128,69.670692444,0.4569555521,2.777766943,144.13018799,0.0,Soft shale
1735.912,2.0094254017,65.656791687,0.4657974541,2.7265994549,144.88218689,0.0,Soft shale
1736.064,2.0147182941,70.758590698,0.4724496305,2.7019574642000004,145.17626953,0.0,Soft shale
1736.216,2.021641016,70.596176147,0.4673416018,2.7390394211,144.93702698,0.0,Soft shale
1736.368,2.0343346596000003,74.004966736,0.4811577499,2.9724133015,138.04521179,0.0,Soft shale
1736.52,2.0567758083000003,67.00667572,0.4839719534,3.5907576084,127.88745117,0.0,Soft shale
1736.672,2.1262581348,61.576026917,0.4638298154,4.1805047989,122.06285095,0.0,Soft shale
1736.8239999999996,2.2162339687,58.38191986100001,0.4277693331,4.0717067719,117.83911133,0.0,Soft shale
1736.976,2.2239804268,63.973529816,0.4039994776,3.6380853653,119.68145752,0.0,Soft shale
1737.128,2.1212365627,70.543830872,0.4261626005,3.3244843483,128.16069031,0.0,Soft shale
1737.28,2.0220389366,72.655937195,0.4399160147,3.0985524654,137.97511292,0.0,Soft shale
1737.432,1.9922944307,76.322883606,0.452731818,2.880199194,143.00883484,0.0,Soft shale
1737.5839999999996,2.0041940212,80.823493958,0.4635373354,2.654787302,144.24490356,0.0,Soft shale
1737.736,2.0159540176,82.037315369,0.4865723848,2.530973196,144.12863159,0.0,Soft shale
1737.888,2.0221474171,80.563346863,0.4900869727,2.4827973843,143.45249939,0.0,Soft shale
1738.04,2.0263679028,81.003059387,0.4944252372,2.5801196098,143.78012085,0.0,Soft shale
1738.192,2.0285170078,78.951858521,0.5175874829,2.6866970062,144.7702179,0.0,Soft shale
1738.344,2.0280818939,76.81134796100001,0.5419558286999999,2.6989061832,144.03700256,0.0,Soft shale
1738.496,2.028866291,70.36219787600001,0.5564785004,2.7131001949,144.22715759,0.0,Soft shale
1738.648,2.0299983025,71.592895508,0.5623580813,2.7652969360000004,144.29579163,0.0,Soft shale
1738.8,2.0245037079,66.988342285,0.5340726972,2.9683895111000003,144.34577942,0.0,Soft shale
1738.9520000000002,2.0125050545,67.47356414800001,0.5104866028,2.9870772362,144.94584656,0.0,Soft shale
1739.104,1.9993994236,62.760463715,0.5131673813000001,2.9596328735000004,147.60015869,0.0,Soft shale
1739.256,1.99439013,64.655075073,0.5457552075,2.9106197357,149.95002747,0.0,Soft shale
1739.408,1.9886337519,65.088806152,0.5621134043,2.9211864471,149.49418640000005,0.0,Soft shale
1739.56,1.9838365316,66.579689026,0.5292115211,2.8820841312,149.68804932,0.0,Soft shale
1739.7120000000002,1.9789142609,66.25694274899999,0.4931001663,2.78444767,147.58227539,0.0,Soft shale
1739.864,1.9746180773,71.21660614,0.4870522618,2.8519124985000004,144.6277771,0.0,Soft shale
1740.016,1.9774469137,79.330856323,0.4915259778,2.9769275188,144.81958008,0.0,Soft shale
1740.168,1.980522871,81.00802612300001,0.5108023882,2.9771323204000004,141.36531067,0.0,Soft shale
1740.32,1.9889938831,75.414596558,0.5008246303,2.8153605461,135.57154846,0.0,Soft shale
1740.4720000000002,1.9859830141,67.496009827,0.4812853932,2.7962808609,135.30990601,0.0,Soft shale
1740.624,1.9828776121,62.331619263,0.4864834845,3.1172204018,138.18870544,0.0,Soft shale
1740.776,1.9806782007,62.579120636000006,0.4961248636,3.2521307468,143.06057739,0.0,Soft shale
1740.928,1.9800403118,66.360069275,0.5172173977000001,3.1656477451,143.11605835,0.0,Soft shale
1741.08,1.9857147932,69.47555542,0.5058299303,2.8351280689,143.03800964,0.0,Soft shale
1741.2320000000002,1.9898914099,71.28263855,0.5300697088,2.7054536343,142.85641479,0.0,Soft shale
1741.384,2.0001645088,72.720581055,0.5396395326,2.7025728226,143.52729797,0.0,Soft shale
1741.536,1.9986754656,70.017738342,0.5666671991,2.7064273357,143.7077179,0.0,Soft shale
1741.688,1.9982174635,65.55371093800001,0.5603718758,2.6579415798,144.2472229,0.0,Soft shale
1741.84,1.9970467091,60.713787079,0.5393947959000001,2.7004010677,144.88421631,0.0,Soft shale
1741.9920000000004,2.0091218948,65.04384613,0.484264046,2.7722749710000003,144.74041748,0.0,Soft shale
1742.144,2.0166728497,68.616744995,0.4606393874,2.7982826233,144.89169312,0.0,Soft shale
1742.296,2.0128891468,77.491409302,0.454102844,2.6877782345,145.01577759,0.0,Soft shale
1742.448,2.001111269,77.600906372,0.4830271602,2.5584526062,145.16921997,0.0,Soft shale
1742.6,1.9902553558,80.11045837399999,0.4943038523,2.5326638222,145.29586792,0.0,Soft shale
1742.7520000000004,1.996093154,69.673553467,0.5723903775,2.5893888474,145.96905518,0.0,Soft shale
1742.904,2.00572896,68.674446106,0.5917813182,2.6943142414,146.20388794,0.0,Soft shale
1743.056,2.0141940117,71.89441680899999,0.5813922882,2.7040119171,146.52450562,0.0,Soft shale
1743.208,2.0123312473,78.730903625,0.5203365684000001,2.6386415958,146.84239197,0.0,Soft shale
1743.36,2.0111961365,81.516265869,0.5196093917,2.5673444271,145.96937561,0.0,Soft shale
1743.5120000000004,2.0134038925,76.80721283,0.5264018774,2.5349071026,144.2056427,0.0,Soft shale
1743.664,2.0217940807,70.32443237300001,0.5068849325,2.5162308216,141.70785522,0.0,Soft shale
1743.816,2.0282745361,67.97442627,0.4747649431,2.501026392,142.06893921,0.0,Soft shale
1743.9679999999996,2.0344479084,68.82996368399999,0.4721430838,2.4793834686,142.37742615,0.0,Soft shale
1744.12,2.0328865051,69.23155212399999,0.4832500815,2.4378600121000003,142.86392212,0.0,Soft shale
1744.2720000000004,2.024544239,68.851654053,0.4949515462,2.4522576332,142.15576172,0.0,Soft shale
1744.424,2.0201778412,71.628295898,0.4941273332,2.6006221771,132.4209137,0.0,Soft shale
1744.576,2.0199604034,69.6640625,0.5097429156000001,2.8490755558,110.02207947,0.0,Soft shale
1744.7279999999996,2.035586834,64.707748413,0.491178304,2.9058077335,99.671630859,0.0,Soft shale
1744.88,2.0495142937,63.21150589,0.4862910509,2.791554451,98.048843384,0.0,Soft shale
1745.0320000000004,2.0496764183,64.33283996600001,0.4662106931,2.6564466953,106.80199432,0.0,Soft shale
1745.184,2.0301609039,70.824768066,0.4939355254,2.6116287708000003,128.34561157,0.0,Soft shale
1745.336,2.0069620609,68.306564331,0.5064888597,2.5915226936,137.92193604,0.0,Soft shale
1745.4879999999996,1.9987615347,75.356391907,0.5177839397999999,2.5742681026,142.38415527,0.0,Soft shale
1745.64,2.0033144951,69.359718323,0.5164999962,2.5800089836,143.95742798,0.0,Soft shale
1745.792,2.0046153069,68.00856781,0.5076395273,2.6376409531,144.36486816,0.0,Soft shale
1745.944,2.0064849854,69.094413757,0.5124187469,2.6678183079,144.39959717,0.0,Soft shale
1746.096,2.003909111,74.560951233,0.498436451,2.6332120895,144.19221497,0.0,Soft shale
1746.2479999999996,2.00720191,73.99886322,0.4753915071,2.5618000031,144.43539429,0.0,Soft shale
1746.4,2.0110900402,71.69342804,0.4582440853,2.5443460941,144.07859802,0.0,Soft shale
1746.552,2.0129909515,74.673034668,0.4732272327000001,2.6434767246,143.75549316,0.0,Soft shale
1746.704,2.0149860382,77.666267395,0.5221517682,2.6393370628,143.42121887,0.0,Soft shale
1746.856,2.0194544792,71.686393738,0.5656585097,2.6432580948,142.15069580000005,0.0,Soft shale
1747.0079999999996,2.0189073086,70.390487671,0.5904939175,2.5705673695,140.49130249,0.0,Soft shale
1747.16,2.0125002861000003,67.605911255,0.5928675532,2.5324935913,138.5405426,0.0,Soft shale
1747.312,2.0014965534,73.517662048,0.5633329153,2.4877269268,128.09428406,0.0,Soft shale
1747.464,2.0054130554,71.17686462399999,0.5172647238,2.5156826973,127.15476227,0.0,Soft shale
1747.616,2.0135111809,74.117004395,0.5019384027,2.7064986229000003,127.76031494,0.0,Soft shale
1747.7679999999998,2.0675590038,66.21333313,0.4947823882,3.5981893539,128.84890747,0.0,Soft shale
1747.92,2.1443042755,62.50812149,0.474680841,4.4536776543,126.88632202,0.0,Soft shale
1748.072,2.2114951611,56.261478424,0.4307051897,4.4424686432,124.49812317,0.0,Soft shale
1748.224,2.1517534256,63.73292160000001,0.4438919425,3.7729115486,126.89067078,0.0,Soft shale
1748.376,2.0725340843,69.35848999,0.4694464505,3.1428349018,135.97543335,0.0,Soft shale
1748.5279999999998,2.0157818794,75.689117432,0.4727064669,2.8394842148,136.01315308,0.0,Soft shale
1748.68,2.0090014935,76.71588897699999,0.4742370248,2.6358239651,142.27856445,0.0,Soft shale
1748.832,2.0115714073,76.212402344,0.5048831701,2.5585169792,143.85302734,0.0,Soft shale
1748.984,2.0111279488,71.837303162,0.5304227471,2.6304724216,145.15890503,0.0,Soft shale
1749.136,2.0178480148,69.783500671,0.5295090079,2.6904475689,144.86805725,0.0,Soft shale
1749.2879999999998,2.0225615501,71.465286255,0.5037998557,2.6952004433,144.28231812,0.0,Soft shale
1749.44,2.0270531178,75.756561279,0.5042902827,2.542607069,146.89498901,0.0,Soft shale
1749.592,2.0206058025,80.537414551,0.4773404896,2.4227020741,147.66195679,0.0,Soft shale
1749.744,2.0170986652000003,82.574684143,0.4753240943,2.3915636539,147.78096008,0.0,Soft shale
1749.896,2.0101499557,80.167900085,0.4622683823,2.4847316742,147.74507141,0.0,Soft shale
1750.0479999999998,2.0061488152,76.962806702,0.4560732543,2.5944428444,147.09907532,0.0,Soft shale
1750.2,2.0058999062,76.167366028,0.461945802,2.7030754089,146.51881409,0.0,Soft shale
1750.352,2.011939764,76.879981995,0.4614707828,2.7035315037,146.82568359,0.0,Soft shale
1750.504,2.0153660774,73.114051819,0.4395252168,2.6282305717,146.7481842,0.0,Soft shale
1750.656,2.015599966,71.65762329100001,0.4209850132,2.5055208206,146.0380249,0.0,Soft shale
1750.808,2.0144021511,70.98651123,0.4406121075,2.4619057178,145.77348328,0.0,Soft shale
1750.96,2.017333746,74.557350159,0.4823907316,2.4680027962,145.25483704,0.0,Soft shale
1751.112,2.019340992,75.390441895,0.5030354857,2.4418692589,144.50660706,0.0,Soft shale
1751.264,2.0147471428,77.665405273,0.5053312182,2.5335700512,145.48478699,0.0,Soft shale
1751.4160000000004,2.00127244,72.57965850800001,0.5627946854,2.7138142586000003,146.01142883,0.0,Soft shale
1751.568,1.9875508547,73.2551651,0.6143801808,2.8375785351,146.40579224,0.0,Soft shale
1751.72,1.9768805504,72.299461365,0.6246154307999999,2.8288409710000004,147.29966736,0.0,Soft shale
1751.872,1.9800555706,73.48611450199999,0.5789467096,2.8227369785,147.48316956,0.0,Soft shale
1752.024,1.9875231981,75.313262939,0.5270888209000001,2.9167375565,147.6815033,0.0,Soft shale
1752.1760000000004,1.99234128,73.367080688,0.4980113208,2.9802503586,146.61019897,0.0,Soft shale
1752.328,1.9922629595,72.901222229,0.4698792398,2.9343891144,145.74833679,0.0,Soft shale
1752.48,2.0000562668,71.201080322,0.4886832535,2.7985467911,145.86734009,0.0,Soft shale
1752.632,2.0042033195,69.276039124,0.4923677444,2.7304928303,146.12756348,0.0,Soft shale
1752.784,1.998742938,70.227264404,0.5082077384,2.7448477745,146.97973633,0.0,Soft shale
1752.936,1.9873777628,70.762268066,0.4828477502,2.7733278275,147.16043091,0.0,Soft shale
1753.088,1.9848530293,77.42916870100001,0.4888280034,2.6414182186,146.46591187,0.0,Soft shale
1753.24,1.9964903593,84.416610718,0.5186958313000001,2.4437541962,145.90922546,0.0,Soft shale
1753.392,2.0077459812000003,84.263473511,0.5314568281000001,2.3856122494,145.64559937,0.0,Soft shale
1753.544,2.0090999603,77.073875427,0.5241293311,2.5073699951,145.91998291,0.0,Soft shale
1753.696,1.9914935827,71.15973663300001,0.4977978468,2.8138561249,146.34182739,0.0,Soft shale
1753.848,1.9863791466,73.697166443,0.4791490138,3.0276339054,146.53138733,0.0,Soft shale
1754.0,1.9866064787,77.977531433,0.4775930345,2.9991927147000004,147.02191162,0.0,Soft shale
1754.152,1.9962031841,75.80872345,0.5060368775999999,2.7234551907,146.86868286,0.0,Soft shale
1754.304,1.9946004152,72.684425354,0.5478667021,2.5531852245,146.49526978,0.0,Soft shale
1754.456,1.9809632301,74.34287262,0.5597385764,2.7127363682,146.10176086,0.0,Soft shale
1754.608,1.9765752554,78.43106842,0.5476081967,2.9484534264,146.09164429,0.0,Soft shale
1754.76,1.981831789,80.769104004,0.5270540118,2.9367959499,145.33811951,0.0,Soft shale
1754.912,1.9999773502,74.0470047,0.5233897567,2.7372913361,145.16227722,0.0,Soft shale
1755.064,2.0026607513,75.621459961,0.5327126384,2.6623983383,145.21818542,0.0,Soft shale
1755.216,1.9921129942,75.067832947,0.5438721776,2.7783064842000003,144.31388855,0.0,Soft shale
1755.368,1.9809292555,77.140022278,0.5204002857,2.8650157452,145.30664063,0.0,Soft shale
1755.52,1.9766787291,74.83114624,0.4690568745000001,2.8807795048,145.67280579,0.0,Soft shale
1755.672,1.9803036451,70.02037048300001,0.4353265762,2.9224424362,145.13853455,0.0,Soft shale
1755.8239999999996,1.9922903776,68.039230347,0.4596450925,2.9586110115,144.32078552,0.0,Soft shale
1755.976,2.0077316761,69.840934753,0.4820435941,2.9039616585,144.60456848,0.0,Soft shale
1756.128,2.0211873055000003,76.421554565,0.4880553186,2.7475678921,145.23493958,0.0,Soft shale
1756.28,2.0212502480000003,80.94329834,0.5034009814,2.6351401806,146.16140747,0.0,Soft shale
1756.432,2.0170898438,79.460754395,0.5393140912,2.6302447319,146.85041809,0.0,Soft shale
1756.5839999999996,2.0157248974,74.224685669,0.5562408566,2.6296138763,147.28984069999996,0.0,Soft shale
1756.736,2.0124051571,73.494682312,0.5780598521,2.565353632,147.40878296,0.0,Soft shale
1756.888,2.0101490021,72.185081482,0.5689318776,2.5397090912,147.55055237,0.0,Soft shale
1757.04,2.0028824806,78.182304382,0.5624818206000001,2.5874648094,147.84066772,0.0,Soft shale
1757.192,1.9962681532,82.21194458,0.516413331,2.8188683987,147.45158386,0.0,Soft shale
1757.344,1.9917035103,87.260269165,0.5011287332,3.0298395157,146.81144714,0.0,Soft shale
1757.496,1.9875136614,81.358375549,0.5095946789,3.2619721889,146.95181274,0.0,Soft shale
1757.648,1.985093236,80.139396667,0.5138280988,3.307595253,147.18782043,0.0,Soft shale
1757.8,1.9823771715,81.751800537,0.4916327894,3.1367080212,146.18547058,0.0,Soft shale
1757.9520000000002,1.9812413454,88.45964813200001,0.4934220016,2.8667984009,145.94760132,0.0,Soft shale
1758.104,1.9845212698,85.636711121,0.4970504344,2.6615967751,145.74525452,0.0,Soft shale
1758.256,1.9889674187,79.04980468800001,0.5062996149,2.5989484787,146.03491211,0.0,Soft shale
1758.408,1.9909274578,75.402191162,0.4893949032,2.6790077686,146.94502258,0.0,Soft shale
1758.56,1.9897038937,74.910934448,0.4942218065,2.6782202721,147.24588013,0.0,Soft shale
1758.7120000000002,1.9895354509,77.832260132,0.5263382196,2.6038384438,146.76226807,0.0,Soft shale
1758.864,1.9906167984,77.989517212,0.5334614515,2.500180006,146.1824646,0.0,Soft shale
1759.016,1.9901202917,82.978050232,0.5176059008,2.4948968887,145.88227844,0.0,Soft shale
1759.168,1.9959640503,85.408920288,0.5043370724,2.5642721653,146.4984436,0.0,Soft shale
1759.32,2.0060653687,86.655601501,0.5146579146,2.6240465641,147.40888977,0.0,Soft shale
1759.4720000000002,2.0169935226,84.958908081,0.5186316371,2.618969202,147.63641357,0.0,Soft shale
1759.624,2.0164997578,81.538345337,0.5094688535,2.5909061432,147.5940094,0.0,Soft shale
1759.776,2.0060913563,77.81192016600001,0.4918236732,2.5824673176,146.76268005,0.0,Soft shale
1759.928,1.9940326214,73.833946228,0.5015095472,2.6094195843,145.92979431,0.0,Soft shale
1760.08,1.9897531271,76.349372864,0.5062046051,2.7210364342,145.06890869,0.0,Soft shale
1760.2320000000002,1.9939277172,78.43321991,0.5138864517,2.7487728596,143.57579041,0.0,Soft shale
1760.384,2.0023570061,77.662971497,0.5175098777,2.6803267002,143.32562256,0.0,Soft shale
1760.536,2.0025660992,77.359580994,0.5124759674,2.5650672913,142.98924255,0.0,Soft shale
1760.688,1.9987462759,82.81887054399999,0.5067954659,2.522840023,143.02470398,0.0,Soft shale
1760.84,1.9947826862,88.692375183,0.4948032796,2.5828070641,144.32597351,0.0,Soft shale
1760.9920000000004,1.9950674772,90.668273926,0.4913491011,2.6698212624,145.40888977,0.0,Soft shale
1761.144,1.9947566986,83.44192504899999,0.5073811412,2.7109181881,146.92681885,0.0,Soft shale
1761.296,1.991612196,79.625480652,0.5292641521,2.7063717842000004,147.15725708,0.0,Soft shale
1761.448,1.9905999899,77.1118927,0.557877779,2.7145218849,147.17190552,0.0,Soft shale
1761.6,1.9881740808,81.199409485,0.5526202917,2.8433668613,147.86636353,0.0,Soft shale
1761.7520000000004,1.9782147408,80.785255432,0.5343919992,3.1589519978,147.38883972,0.0,Soft shale
1761.904,1.9706668854,79.13331604,0.4999415576,3.520285368,146.67929077,0.0,Soft shale
1762.056,1.9721549749,77.58506774899999,0.499692291,3.6716639996,146.44828796,0.0,Soft shale
1762.208,1.9735174179,77.940093994,0.5085543393999999,3.4440345764,147.27732849,0.0,Soft shale
1762.36,1.9705674648,80.371025085,0.5074395536999999,3.1167800426,147.15840149,0.0,Soft shale
1762.5120000000004,1.9733557701,78.220726013,0.506659627,2.9049584866000004,147.03947449,0.0,Soft shale
1762.664,1.9835724831,82.796394348,0.5056532621000001,2.7746834755000003,146.80166626,0.0,Soft shale
1762.816,1.9932824373,89.65828704799999,0.5195496082,2.7542793751,146.09225464,0.0,Soft shale
